ContestName,PartyCode,AreaNum,CandidateName,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
"State Auditor","NON","","write-in ",1,0,0.00%,1/1,"Dickey",
"State Auditor","REP","","Joshua C Gallion ",1,902,78.37%,4/4,"Divide",
"State Auditor","DEM","","Timothy C Lamb ",1,249,21.63%,4/4,"Divide",
"State Auditor","NON","","write-in ",1,0,0.00%,4/4,"Divide",
"State Auditor","REP","","Joshua C Gallion ",1,1795,83.64%,10/10,"Dunn",
"State Auditor","DEM","","Timothy C Lamb ",1,348,16.22%,10/10,"Dunn",
"State Auditor","NON","","write-in ",1,3,0.14%,10/10,"Dunn",
"State Auditor","REP","","Joshua C Gallion ",1,846,72.12%,3/3,"Eddy",
"State Auditor","DEM","","Timothy C Lamb ",1,327,27.88%,3/3,"Eddy",
"State Auditor","NON","","write-in ",1,0,0.00%,3/3,"Eddy",
"State Auditor","REP","","Joshua C Gallion ",1,1602,87.78%,5/5,"Emmons",
"State Auditor","DEM","","Timothy C Lamb ",1,220,12.05%,5/5,"Emmons",
"State Auditor","NON","","write-in ",1,3,0.16%,5/5,"Emmons",
"State Auditor","REP","","Joshua C Gallion ",1,1290,78.37%,1/1,"Foster",
"State Auditor","DEM","","Timothy C Lamb ",1,353,21.45%,1/1,"Foster",
"State Auditor","NON","","write-in ",1,3,0.18%,1/1,"Foster",
"State Auditor","REP","","Joshua C Gallion ",1,800,84.30%,1/1,"Golden Valley",
"State Auditor","DEM","","Timothy C Lamb ",1,149,15.70%,1/1,"Golden Valley",
"State Auditor","NON","","write-in ",1,0,0.00%,1/1,"Golden Valley",
"State Auditor","REP","","Joshua C Gallion ",1,17767,60.24%,20/20,"Grand Forks",
"State Auditor","DEM","","Timothy C Lamb ",1,11654,39.51%,20/20,"Grand Forks",
"State Auditor","NON","","write-in ",1,75,0.25%,20/20,"Grand Forks",
"State Auditor","REP","","Joshua C Gallion ",1,1095,84.69%,5/5,"Grant",
"State Auditor","DEM","","Timothy C Lamb ",1,196,15.16%,5/5,"Grant",
"State Auditor","NON","","write-in ",1,2,0.15%,5/5,"Grant",
"State Auditor","REP","","Joshua C Gallion ",1,945,76.64%,5/5,"Griggs",
"State Auditor","DEM","","Timothy C Lamb ",1,286,23.20%,5/5,"Griggs",
"State Auditor","NON","","write-in ",1,2,0.16%,5/5,"Griggs",
"State Auditor","REP","","Joshua C Gallion ",1,1051,84.08%,2/2,"Hettinger",
"State Auditor","DEM","","Timothy C Lamb ",1,199,15.92%,2/2,"Hettinger",
"State Auditor","NON","","write-in ",1,0,0.00%,2/2,"Hettinger",
"State Auditor","REP","","Joshua C Gallion ",1,1118,82.39%,6/6,"Kidder",
"State Auditor","DEM","","Timothy C Lamb ",1,238,17.54%,6/6,"Kidder",
"State Auditor","NON","","write-in ",1,1,0.07%,6/6,"Kidder",
"State Auditor","REP","","Joshua C Gallion ",1,1551,75.33%,4/4,"LaMoure",
"State Auditor","DEM","","Timothy C Lamb ",1,508,24.67%,4/4,"LaMoure",
"State Auditor","NON","","write-in ",1,0,0.00%,4/4,"LaMoure",
"State Auditor","REP","","Joshua C Gallion ",1,846,85.98%,5/5,"Logan",
"State Auditor","DEM","","Timothy C Lamb ",1,137,13.92%,5/5,"Logan",
"State Auditor","NON","","write-in ",1,1,0.10%,5/5,"Logan",
"State Auditor","REP","","Joshua C Gallion ",1,2129,79.83%,8/8,"McHenry",
"State Auditor","DEM","","Timothy C Lamb ",1,535,20.06%,8/8,"McHenry",
"State Auditor","NON","","write-in ",1,3,0.11%,8/8,"McHenry",
"State Auditor","REP","","Joshua C Gallion ",1,1096,81.97%,6/6,"McIntosh",
"State Auditor","DEM","","Timothy C Lamb ",1,240,17.95%,6/6,"McIntosh",
"State Auditor","NON","","write-in ",1,1,0.07%,6/6,"McIntosh",
"State Auditor","REP","","Joshua C Gallion ",1,4448,84.24%,11/11,"McKenzie",
"State Auditor","DEM","","Timothy C Lamb ",1,816,15.45%,11/11,"McKenzie",
"State Auditor","NON","","write-in ",1,16,0.30%,11/11,"McKenzie",
"State Auditor","REP","","Joshua C Gallion ",1,4121,78.42%,6/6,"McLean",
"State Auditor","DEM","","Timothy C Lamb ",1,1126,21.43%,6/6,"McLean",
"State Auditor","NON","","write-in ",1,8,0.15%,6/6,"McLean",
"State Auditor","REP","","Joshua C Gallion ",1,3645,83.35%,14/14,"Mercer",
"State Auditor","DEM","","Timothy C Lamb ",1,724,16.56%,14/14,"Mercer",
"State Auditor","NON","","write-in ",1,4,0.09%,14/14,"Mercer",
"State Auditor","REP","","Joshua C Gallion ",1,12063,75.79%,17/17,"Morton",
"State Auditor","DEM","","Timothy C Lamb ",1,3815,23.97%,17/17,"Morton",
"State Auditor","NON","","write-in ",1,38,0.24%,17/17,"Morton",
"State Auditor","REP","","Joshua C Gallion ",1,2761,70.13%,6/6,"Mountrail",
"State Auditor","DEM","","Timothy C Lamb ",1,1170,29.72%,6/6,"Mountrail",
"State Auditor","NON","","write-in ",1,6,0.15%,6/6,"Mountrail",
"State Auditor","REP","","Joshua C Gallion ",1,1076,63.44%,2/2,"Nelson",
"State Auditor","DEM","","Timothy C Lamb ",1,620,36.56%,2/2,"Nelson",
"State Auditor","NON","","write-in ",1,0,0.00%,2/2,"Nelson",
"State Auditor","REP","","Joshua C Gallion ",1,878,83.86%,1/1,"Oliver",
"State Auditor","DEM","","Timothy C Lamb ",1,167,15.95%,1/1,"Oliver",
"State Auditor","NON","","write-in ",1,2,0.19%,1/1,"Oliver",
"State Auditor","REP","","Joshua C Gallion ",1,2305,76.43%,6/6,"Pembina",
"State Auditor","DEM","","Timothy C Lamb ",1,709,23.51%,6/6,"Pembina",
"State Auditor","NON","","write-in ",1,2,0.07%,6/6,"Pembina",
"State Auditor","REP","","Joshua C Gallion ",1,1477,76.89%,9/9,"Pierce",
"State Auditor","DEM","","Timothy C Lamb ",1,441,22.96%,9/9,"Pierce",
"State Auditor","NON","","write-in ",1,3,0.16%,9/9,"Pierce",
"State Auditor","REP","","Joshua C Gallion ",1,3489,69.10%,5/5,"Ramsey",
"State Auditor","DEM","","Timothy C Lamb ",1,1551,30.72%,5/5,"Ramsey",
"State Auditor","NON","","write-in ",1,9,0.18%,5/5,"Ramsey",
"State Auditor","REP","","Joshua C Gallion ",1,1565,61.88%,1/1,"Ransom",
"State Auditor","DEM","","Timothy C Lamb ",1,961,38.00%,1/1,"Ransom",
"State Auditor","NON","","write-in ",1,3,0.12%,1/1,"Ransom",
"State Auditor","REP","","Joshua C Gallion ",1,972,82.37%,5/5,"Renville",
"State Auditor","DEM","","Timothy C Lamb ",1,207,17.54%,5/5,"Renville",
"State Auditor","NON","","write-in ",1,1,0.08%,5/5,"Renville",
"State Auditor","REP","","Joshua C Gallion ",1,5372,68.35%,13/13,"Richland",
"State Auditor","DEM","","Timothy C Lamb ",1,2477,31.52%,13/13,"Richland",
"State Auditor","NON","","write-in ",1,10,0.13%,13/13,"Richland",
"State Auditor","DEM","","Timothy C Lamb ",1,2606,66.79%,5/5,"Rolette",
"State Auditor","REP","","Joshua C Gallion ",1,1293,33.14%,5/5,"Rolette",
"State Auditor","NON","","write-in ",1,3,0.08%,5/5,"Rolette",
"State Auditor","REP","","Joshua C Gallion ",1,1207,61.24%,2/2,"Sargent",
"State Auditor","DEM","","Timothy C Lamb ",1,753,38.20%,2/2,"Sargent",
"State Auditor","NON","","write-in ",1,11,0.56%,2/2,"Sargent",
"State Auditor","REP","","Joshua C Gallion ",1,621,84.95%,1/1,"Sheridan",
"State Auditor","DEM","","Timothy C Lamb ",1,107,14.64%,1/1,"Sheridan",
"State Auditor","NON","","write-in ",1,3,0.41%,1/1,"Sheridan",
"State Auditor","DEM","","Timothy C Lamb ",1,643,68.62%,3/3,"Sioux",
"State Auditor","REP","","Joshua C Gallion ",1,293,31.27%,3/3,"Sioux",
"State Auditor","NON","","write-in ",1,1,0.11%,3/3,"Sioux",
"State Auditor","REP","","Joshua C Gallion ",1,347,90.36%,3/3,"Slope",
"State Auditor","DEM","","Timothy C Lamb ",1,37,9.64%,3/3,"Slope",
"State Auditor","NON","","write-in ",1,0,0.00%,3/3,"Slope",
"State Auditor","REP","","Joshua C Gallion ",1,11901,82.70%,8/8,"Stark",
"State Auditor","DEM","","Timothy C Lamb ",1,2454,17.05%,8/8,"Stark",
"State Auditor","NON","","write-in ",1,35,0.24%,8/8,"Stark",
"State Auditor","REP","","Joshua C Gallion ",1,619,63.29%,5/5,"Steele",
"State Auditor","DEM","","Timothy C Lamb ",1,358,36.61%,5/5,"Steele",
"State Auditor","NON","","write-in ",1,1,0.10%,5/5,"Steele",
"State Auditor","REP","","Joshua C Gallion ",1,6588,71.59%,9/9,"Stutsman",
"State Auditor","DEM","","Timothy C Lamb ",1,2605,28.31%,9/9,"Stutsman",
"State Auditor","NON","","write-in ",1,9,0.10%,9/9,"Stutsman",
"State Auditor","REP","","Joshua C Gallion ",1,764,71.27%,3/3,"Towner",
"State Auditor","DEM","","Timothy C Lamb ",1,308,28.73%,3/3,"Towner",
"State Auditor","NON","","write-in ",1,0,0.00%,3/3,"Towner",
"State Auditor","REP","","Joshua C Gallion ",1,2583,65.86%,12/12,"Traill",
"State Auditor","DEM","","Timothy C Lamb ",1,1330,33.91%,12/12,"Traill",
"State Auditor","NON","","write-in ",1,9,0.23%,12/12,"Traill",
"State Auditor","REP","","Joshua C Gallion ",1,3109,71.24%,2/2,"Walsh",
"State Auditor","DEM","","Timothy C Lamb ",1,1250,28.64%,2/2,"Walsh",
"State Auditor","NON","","write-in ",1,5,0.11%,2/2,"Walsh",
"State Auditor","REP","","Joshua C Gallion ",1,20133,73.75%,16/16,"Ward",
"State Auditor","DEM","","Timothy C Lamb ",1,7109,26.04%,16/16,"Ward",
"State Auditor","NON","","write-in ",1,58,0.21%,16/16,"Ward",
"State Auditor","REP","","Joshua C Gallion ",1,1761,81.23%,1/1,"Wells",
"State Auditor","DEM","","Timothy C Lamb ",1,405,18.68%,1/1,"Wells",
"State Auditor","NON","","write-in ",1,2,0.09%,1/1,"Wells",
"State Auditor","REP","","Joshua C Gallion ",1,11983,84.17%,24/24,"Williams",
"State Auditor","DEM","","Timothy C Lamb ",1,2218,15.58%,24/24,"Williams",
"State Auditor","NON","","write-in ",1,35,0.25%,24/24,"Williams",
"State Treasurer","REP","","Thomas  Beadle ",1,1068,99.72%,1/1,"Adams",
"State Treasurer","NON","","write-in ",1,3,0.28%,1/1,"Adams",
"State Treasurer","REP","","Thomas  Beadle ",1,4465,98.65%,15/15,"Barnes",
"State Treasurer","NON","","write-in ",1,61,1.35%,15/15,"Barnes",
"State Treasurer","REP","","Thomas  Beadle ",1,1535,97.65%,8/8,"Benson",
"State Treasurer","NON","","write-in ",1,37,2.35%,8/8,"Benson",
"State Treasurer","REP","","Thomas  Beadle ",1,586,99.83%,3/3,"Billings",
"State Treasurer","NON","","write-in ",1,1,0.17%,3/3,"Billings",
"State Treasurer","REP","","Thomas  Beadle ",1,2999,99.17%,5/5,"Bottineau",
"State Treasurer","NON","","write-in ",1,25,0.83%,5/5,"Bottineau",
"State Treasurer","REP","","Thomas  Beadle ",1,1502,99.67%,4/4,"Bowman",
"State Treasurer","NON","","write-in ",1,5,0.33%,4/4,"Bowman",
"State Treasurer","REP","","Thomas  Beadle ",1,963,99.48%,6/6,"Burke",
"State Treasurer","NON","","write-in ",1,5,0.52%,6/6,"Burke",
"State Treasurer","REP","","Thomas  Beadle ",1,43593,98.31%,30/30,"Burleigh",
"State Treasurer","NON","","write-in ",1,748,1.69%,30/30,"Burleigh",
"State Treasurer","REP","","Thomas  Beadle ",1,72821,96.53%,34/34,"Cass",
"State Treasurer","NON","","write-in ",1,2617,3.47%,34/34,"Cass",
"State Treasurer","REP","","Thomas  Beadle ",1,1647,99.46%,3/3,"Cavalier",
"State Treasurer","NON","","write-in ",1,9,0.54%,3/3,"Cavalier",
"State Treasurer","REP","","Thomas  Beadle ",1,2144,99.03%,1/1,"Dickey",
"State Treasurer","NON","","write-in ",1,21,0.97%,1/1,"Dickey",
"State Treasurer","REP","","Thomas  Beadle ",1,1030,99.42%,4/4,"Divide",
"State Treasurer","NON","","write-in ",1,6,0.58%,4/4,"Divide",
"State Treasurer","REP","","Thomas  Beadle ",1,1964,98.89%,10/10,"Dunn",
"State Treasurer","NON","","write-in ",1,22,1.11%,10/10,"Dunn",
"State Treasurer","REP","","Thomas  Beadle ",1,1045,99.52%,3/3,"Eddy",
"State Treasurer","NON","","write-in ",1,5,0.48%,3/3,"Eddy",
"State Treasurer","REP","","Thomas  Beadle ",1,1670,99.46%,5/5,"Emmons",
"State Treasurer","NON","","write-in ",1,9,0.54%,5/5,"Emmons",
"State Treasurer","REP","","Thomas  Beadle ",1,1477,99.06%,1/1,"Foster",
"State Treasurer","NON","","write-in ",1,14,0.94%,1/1,"Foster",
"State Treasurer","REP","","Thomas  Beadle ",1,878,99.32%,1/1,"Golden Valley",
"State Treasurer","NON","","write-in ",1,6,0.68%,1/1,"Golden Valley",
"State Treasurer","REP","","Thomas  Beadle ",1,24173,97.71%,20/20,"Grand Forks",
"State Treasurer","NON","","write-in ",1,566,2.29%,20/20,"Grand Forks",
"State Treasurer","REP","","Thomas  Beadle ",1,1154,99.06%,5/5,"Grant",
"State Treasurer","NON","","write-in ",1,11,0.94%,5/5,"Grant",
"State Treasurer","REP","","Thomas  Beadle ",1,1091,99.27%,5/5,"Griggs",
"State Treasurer","NON","","write-in ",1,8,0.73%,5/5,"Griggs",
"State Treasurer","REP","","Thomas  Beadle ",1,1160,99.32%,2/2,"Hettinger",
"State Treasurer","NON","","write-in ",1,8,0.68%,2/2,"Hettinger",
"State Treasurer","REP","","Thomas  Beadle ",1,1235,99.44%,6/6,"Kidder",
"State Treasurer","NON","","write-in ",1,7,0.56%,6/6,"Kidder",
"State Treasurer","REP","","Thomas  Beadle ",1,1834,99.30%,4/4,"LaMoure",
"State Treasurer","NON","","write-in ",1,13,0.70%,4/4,"LaMoure",
"State Treasurer","REP","","Thomas  Beadle ",1,898,99.45%,5/5,"Logan",
"State Treasurer","NON","","write-in ",1,5,0.55%,5/5,"Logan",
"State Treasurer","REP","","Thomas  Beadle ",1,2417,99.42%,8/8,"McHenry",
"State Treasurer","NON","","write-in ",1,14,0.58%,8/8,"McHenry",
"State Treasurer","REP","","Thomas  Beadle ",1,1219,99.59%,6/6,"McIntosh",
"State Treasurer","NON","","write-in ",1,5,0.41%,6/6,"McIntosh",
"State Treasurer","REP","","Thomas  Beadle ",1,4872,98.80%,11/11,"McKenzie",
"State Treasurer","NON","","write-in ",1,59,1.20%,11/11,"McKenzie",
"State Treasurer","REP","","Thomas  Beadle ",1,4655,98.73%,6/6,"McLean",
"State Treasurer","NON","","write-in ",1,60,1.27%,6/6,"McLean",
"State Treasurer","REP","","Thomas  Beadle ",1,3961,99.40%,14/14,"Mercer",
"State Treasurer","NON","","write-in ",1,24,0.60%,14/14,"Mercer",
"State Treasurer","REP","","Thomas  Beadle ",1,13876,98.95%,17/17,"Morton",
"State Treasurer","NON","","write-in ",1,147,1.05%,17/17,"Morton",
"State Treasurer","REP","","Thomas  Beadle ",1,3416,98.02%,6/6,"Mountrail",
"State Treasurer","NON","","write-in ",1,69,1.98%,6/6,"Mountrail",
"State Treasurer","REP","","Thomas  Beadle ",1,1459,98.65%,2/2,"Nelson",
"State Treasurer","NON","","write-in ",1,20,1.35%,2/2,"Nelson",
"State Treasurer","REP","","Thomas  Beadle ",1,957,99.38%,1/1,"Oliver",
"State Treasurer","NON","","write-in ",1,6,0.62%,1/1,"Oliver",
"State Treasurer","REP","","Thomas  Beadle ",1,2689,99.12%,6/6,"Pembina",
"State Treasurer","NON","","write-in ",1,24,0.88%,6/6,"Pembina",
"State Treasurer","REP","","Thomas  Beadle ",1,1752,99.43%,9/9,"Pierce",
"State Treasurer","NON","","write-in ",1,10,0.57%,9/9,"Pierce",
"State Treasurer","REP","","Thomas  Beadle ",1,4378,98.83%,5/5,"Ramsey",
"State Treasurer","NON","","write-in ",1,52,1.17%,5/5,"Ramsey",
"State Treasurer","REP","","Thomas  Beadle ",1,2207,98.35%,1/1,"Ransom",
"State Treasurer","NON","","write-in ",1,37,1.65%,1/1,"Ransom",
"State Treasurer","REP","","Thomas  Beadle ",1,1109,99.28%,5/5,"Renville",
"State Treasurer","NON","","write-in ",1,8,0.72%,5/5,"Renville",
"State Treasurer","REP","","Thomas  Beadle ",1,6955,98.82%,13/13,"Richland",
"State Treasurer","NON","","write-in ",1,83,1.18%,13/13,"Richland",
"State Treasurer","REP","","Thomas  Beadle ",1,2827,96.09%,5/5,"Rolette",
"State Treasurer","NON","","write-in ",1,115,3.91%,5/5,"Rolette",
"State Treasurer","REP","","Thomas  Beadle ",1,1646,98.74%,2/2,"Sargent",
"State Treasurer","NON","","write-in ",1,21,1.26%,2/2,"Sargent",
"State Treasurer","REP","","Thomas  Beadle ",1,674,98.97%,1/1,"Sheridan",
"State Treasurer","NON","","write-in ",1,7,1.03%,1/1,"Sheridan",
"State Treasurer","REP","","Thomas  Beadle ",1,636,90.60%,3/3,"Sioux",
"State Treasurer","NON","","write-in ",1,66,9.40%,3/3,"Sioux",
"State Treasurer","REP","","Thomas  Beadle ",1,356,99.44%,3/3,"Slope",
"State Treasurer","NON","","write-in ",1,2,0.56%,3/3,"Slope",
"State Treasurer","REP","","Thomas  Beadle ",1,13014,98.82%,8/8,"Stark",
"State Treasurer","NON","","write-in ",1,156,1.18%,8/8,"Stark",
"State Treasurer","REP","","Thomas  Beadle ",1,835,98.35%,5/5,"Steele",
"State Treasurer","NON","","write-in ",1,14,1.65%,5/5,"Steele",
"State Treasurer","REP","","Thomas  Beadle ",1,7725,99.32%,9/9,"Stutsman",
"State Treasurer","NON","","write-in ",1,53,0.68%,9/9,"Stutsman",
"State Treasurer","REP","","Thomas  Beadle ",1,937,99.79%,3/3,"Towner",
"State Treasurer","NON","","write-in ",1,2,0.21%,3/3,"Towner",
"State Treasurer","REP","","Thomas  Beadle ",1,3443,99.02%,12/12,"Traill",
"State Treasurer","NON","","write-in ",1,34,0.98%,12/12,"Traill",
"State Treasurer","REP","","Thomas  Beadle ",1,3822,99.02%,2/2,"Walsh",
"State Treasurer","NON","","write-in ",1,38,0.98%,2/2,"Walsh",
"State Treasurer","REP","","Thomas  Beadle ",1,23984,98.05%,16/16,"Ward",
"State Treasurer","NON","","write-in ",1,478,1.95%,16/16,"Ward",
"State Treasurer","REP","","Thomas  Beadle ",1,1995,99.16%,1/1,"Wells",
"State Treasurer","NON","","write-in ",1,17,0.84%,1/1,"Wells",
"State Treasurer","REP","","Thomas  Beadle ",1,12982,99.09%,24/24,"Williams",
"State Treasurer","NON","","write-in ",1,119,0.91%,24/24,"Williams",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1056,99.62%,1/1,"Adams",
"Insurance Commissioner","NON","","write-in ",1,4,0.38%,1/1,"Adams",
"Insurance Commissioner","REP","","Jon  Godfread ",1,4443,98.76%,15/15,"Barnes",
"Insurance Commissioner","NON","","write-in ",1,56,1.24%,15/15,"Barnes",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1531,97.77%,8/8,"Benson",
"Insurance Commissioner","NON","","write-in ",1,35,2.23%,8/8,"Benson",
"Insurance Commissioner","REP","","Jon  Godfread ",1,583,99.66%,3/3,"Billings",
"Insurance Commissioner","NON","","write-in ",1,2,0.34%,3/3,"Billings",
"Insurance Commissioner","REP","","Jon  Godfread ",1,2989,99.14%,5/5,"Bottineau",
"Insurance Commissioner","NON","","write-in ",1,26,0.86%,5/5,"Bottineau",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1493,99.47%,4/4,"Bowman",
"Insurance Commissioner","NON","","write-in ",1,8,0.53%,4/4,"Bowman",
"Insurance Commissioner","REP","","Jon  Godfread ",1,959,99.69%,6/6,"Burke",
"Insurance Commissioner","NON","","write-in ",1,3,0.31%,6/6,"Burke",
"Insurance Commissioner","REP","","Jon  Godfread ",1,43661,98.49%,30/30,"Burleigh",
"Insurance Commissioner","NON","","write-in ",1,671,1.51%,30/30,"Burleigh",
"Insurance Commissioner","REP","","Jon  Godfread ",1,72493,96.85%,34/34,"Cass",
"Insurance Commissioner","NON","","write-in ",1,2359,3.15%,34/34,"Cass",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1617,99.51%,3/3,"Cavalier",
"Insurance Commissioner","NON","","write-in ",1,8,0.49%,3/3,"Cavalier",
"Insurance Commissioner","REP","","Jon  Godfread ",1,2133,99.16%,1/1,"Dickey",
"Insurance Commissioner","NON","","write-in ",1,18,0.84%,1/1,"Dickey",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1019,99.41%,4/4,"Divide",
"Insurance Commissioner","NON","","write-in ",1,6,0.59%,4/4,"Divide",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1960,99.04%,10/10,"Dunn",
"Insurance Commissioner","NON","","write-in ",1,19,0.96%,10/10,"Dunn",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1041,99.33%,3/3,"Eddy",
"Insurance Commissioner","NON","","write-in ",1,7,0.67%,3/3,"Eddy",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1670,99.35%,5/5,"Emmons",
"Insurance Commissioner","NON","","write-in ",1,11,0.65%,5/5,"Emmons",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1472,98.99%,1/1,"Foster",
"Insurance Commissioner","NON","","write-in ",1,15,1.01%,1/1,"Foster",
"Insurance Commissioner","REP","","Jon  Godfread ",1,880,99.55%,1/1,"Golden Valley",
"Insurance Commissioner","NON","","write-in ",1,4,0.45%,1/1,"Golden Valley",
"Insurance Commissioner","REP","","Jon  Godfread ",1,24142,97.96%,20/20,"Grand Forks",
"Insurance Commissioner","NON","","write-in ",1,504,2.04%,20/20,"Grand Forks",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1164,99.40%,5/5,"Grant",
"Insurance Commissioner","NON","","write-in ",1,7,0.60%,5/5,"Grant",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1084,99.54%,5/5,"Griggs",
"Insurance Commissioner","NON","","write-in ",1,5,0.46%,5/5,"Griggs",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1158,99.31%,2/2,"Hettinger",
"Insurance Commissioner","NON","","write-in ",1,8,0.69%,2/2,"Hettinger",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1226,99.27%,6/6,"Kidder",
"Insurance Commissioner","NON","","write-in ",1,9,0.73%,6/6,"Kidder",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1823,99.40%,4/4,"LaMoure",
"Insurance Commissioner","NON","","write-in ",1,11,0.60%,4/4,"LaMoure",
"Insurance Commissioner","REP","","Jon  Godfread ",1,895,99.33%,5/5,"Logan",
"Insurance Commissioner","NON","","write-in ",1,6,0.67%,5/5,"Logan",
"Insurance Commissioner","REP","","Jon  Godfread ",1,2395,99.34%,8/8,"McHenry",
